"","Country","assess_id_short","Year.x","CommName","Biomass","Catch","BvBmsy","FvFmsy","Dbase","SciName","IdLevel","SpeciesCat.x","Profits","MSY","Price","g","k","c","phi","itq","ivq","iq","turf"
"4357","Mexico","8837-FAO",2016,"Bobo mullet",4642.366,247.532,0.534,1.43,"FAO","Joturus pichardi","Species",33,-27859.212,323.963,1530.914,0.037,21719.485,18383630.51,0.188,NA,NA,NA,NA
"4358","Mexico","8838-FAO",2004,"Bobo mullet",1226.74,82,0.482,1.759,"FAO","Joturus pichardi","Species",33,-8697.097,96.721,1833.536,0.038,6364.867,5357298.057,0.188,NA,NA,NA,NA
"4359","Mexico","8840-FAO",2016,"California pilchard",4178946.749,275920.348,0.883,1.616,"FAO","Sardinops caeruleus","Species",35,22015142.56,193415.139,244.852,0.041,11835076.6,1558845159,0.188,NA,NA,NA,NA
"4360","Mexico","8841-FAO",2016,"Californian anchovy",392769.229,40396.455,0.387,3.106,"FAO","Engraulis mordax","Species",35,-30615482.21,33615.964,869.746,0.033,2538164.334,1264820900,0.188,NA,NA,NA,NA
"4361","Mexico","8845-FAO",2016,"Caribbean spiny lobster",8380.565,14.999,0.699,0.045,"FAO","Panulirus argus","Species",43,233504.11,476.056,18187.59,0.04,29989.617,146432960.5,0.188,NA,NA,NA,NA
"4362","Mexico","8853-FAO",2016,"Common octopus",781050.529,44471.649,1.815,0.992,"FAO","Octopus vulgaris","Species",57,88527525.91,24687.471,2777.255,0.057,1075734.467,1451490458,0.188,NA,NA,NA,NA
"4363","Mexico","8854-FAO",2016,"Common snook",28130.025,88.136,0.673,0.081,"FAO","Centropomus undecimalis","Species",33,86260.399,1614.445,1530.914,0.039,104564.392,87592650.99,0.188,NA,NA,NA,NA
"4364","Mexico","8855-FAO",2016,"Common squids nei",7065.328,608.976,1.622,1.177,"FAO","Loligo spp","Neis",57,572745.213,319.089,1411.427,0.072,367871.982,7079248.16,0.188,NA,NA,NA,NA
"4365","Mexico","8856-FAO",2016,"Croakers nei",59208.997,2510.626,0.859,2.087,"FAO","Micropogonias spp","Neis",33,795122.693,1399.691,1254.99,0.02,278194.267,143341607.9,0.188,NA,NA,NA,NA
"4366","Mexico","8859-FAO",2016,"Cubera snapper",279.397,43.56,0.427,3.664,"FAO","Lutjanus cyanopterus","Species",33,-96614.818,27.835,2839.754,0.043,1635.329,2467834.05,0.188,NA,NA,NA,NA
"4367","Mexico","8860-FAO",2016,"Cupped oysters nei",109238.536,8181.774,0.763,1.856,"FAO","Crassostrea spp","Neis",53,1118734.878,5781.076,732.294,0.04,112481.801,141550569.8,0.188,NA,NA,NA,NA
"4368","Mexico","8865-FAO",1990,"Echinoderms",131.377,4,1.736,0.389,"FAO","Echinodermata","Species",76,1063.923,5.918,327.086,0.078,189.251,22884.28,0.188,NA,NA,NA,NA
"4369","Mexico","8866-FAO",2010,"Echinoderms",39539.057,157,1.306,0.1,"FAO","Echinodermata","Species",76,42862.204,1197.237,327.086,0.04,75696.206,11230293.46,0.188,NA,NA,NA,NA
"4370","Mexico","8868-FAO",2016,"Flatfishes nei",354.397,42.174,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-21635.98,38.684,2019.289,0.041,17868.177,1772173.025,0.188,NA,NA,NA,NA
"4371","Mexico","8869-FAO",2016,"Flatfishes nei",28379.047,3377.152,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-1732542.735,3097.722,2019.289,0.041,17868.177,141910163,0.188,NA,NA,NA,NA
"4372","Mexico","8870-FAO",2016,"Flathead grey mullet",45850.39,3637.501,0.65,1.979,"FAO","Mugil cephalus","Species",33,153019.724,2826.683,1530.914,0.04,176279.569,146000766.6,0.188,NA,NA,NA,NA
"4373","Mexico","8871-FAO",2016,"Flathead grey mullet",1364.678,224.292,0.638,4,"FAO","Mugil cephalus","Species",33,-76988.298,87.886,1530.914,0.041,5347.569,4396458.884,0.188,NA,NA,NA,NA
"4374","Mexico","8874-FAO",2016,"Gastropods nei",144842.813,8193.557,0.826,1.285,"FAO","Gastropoda","Neis",52,3031746.751,7716.198,1130.048,0.041,14857.488,282877804.3,0.188,NA,NA,NA,NA
"4375","Mexico","8875-FAO",2016,"Gastropods nei",200195.686,11324.793,0.826,1.285,"FAO","Gastropoda","Neis",52,4190353.711,10665.006,1130.048,0.041,14857.488,390981884.1,0.188,NA,NA,NA,NA
"4376","Mexico","8876-FAO",2016,"Grey snapper",3733.875,489.839,1.077,3.267,"FAO","Lutjanus griseus","Species",33,441839.629,139.175,2839.754,0.04,8665.797,13307245.97,0.188,NA,NA,NA,NA
"4377","Mexico","8879-FAO",2016,"Groupers, seabasses nei",76361.52,10441.369,0.537,3.304,"FAO","Serranidae","Neis",33,-10953414.43,5888.214,2803.109,0.041,9065.39,534346397.2,0.188,NA,NA,NA,NA
"4378","Mexico","8880-FAO",2016,"Groupers, seabasses nei",1224.873,167.484,0.537,3.304,"FAO","Serranidae","Neis",33,-175697.695,94.45,2803.109,0.041,9065.39,8571156.576,0.188,NA,NA,NA,NA
"4379","Mexico","8883-FAO",2016,"Gulf kingcroaker",4555.39,255.942,0.547,1.422,"FAO","Menticirrhus littoralis","Species",33,-14836.291,328.678,1254.99,0.04,20802.776,14187038.57,0.188,NA,NA,NA,NA
"4380","Mexico","8884-FAO",2016,"Hairtails, scabbardfishes nei",29695.749,3922.343,1.085,1.221,"FAO","Trichiuridae","Neis",34,1344744.449,2959.508,691.549,0.108,44866.638,18978801,0.188,NA,NA,NA,NA
"4381","Mexico","8886-FAO",2016,"Hammerhead sharks, etc. nei",1433.351,76.952,0.805,4,"FAO","Sphyrnidae","Neis",38,1688.143,23.9,740.373,0.013,761.196,2476170.138,0.188,NA,NA,NA,NA
"4382","Mexico","8887-FAO",2016,"Hammerhead sharks, etc. nei",1615.778,86.746,0.805,4,"FAO","Sphyrnidae","Neis",38,1902.997,26.942,740.373,0.013,761.196,2791319.065,0.188,NA,NA,NA,NA
"4383","Mexico","8888-FAO",2016,"Hogfish",2010.116,212.677,0.674,2.494,"FAO","Lachnolaimus maximus","Species",33,-1887.502,126.508,1530.914,0.042,7456.454,6072011.167,0.188,NA,NA,NA,NA
"4384","Mexico","8891-FAO",2016,"Jumbo flying squid",1632852.916,51438.506,1.491,0.769,"FAO","Dosidicus gigas","Species",57,40482180.87,44869.353,1156.187,0.041,2737312.981,1700943550,0.188,NA,NA,NA,NA
"4385","Mexico","8894-FAO",2016,"Lane snapper",6260.135,244.292,0.611,1.018,"FAO","Lutjanus synagris","Species",33,105476.138,392.912,2839.754,0.038,25618.683,39887873.88,0.188,NA,NA,NA,NA
"4386","Mexico","8896-FAO",2016,"Marine crabs nei",8015.472,609.369,0.819,1.777,"FAO","Brachyura","Neis",42,437608.743,418.891,2848.514,0.041,36803.342,38662590.56,0.188,NA,NA,NA,NA
"4387","Mexico","8897-FAO",2016,"Marine crabs nei",243348.959,18500.381,0.819,1.777,"FAO","Brachyura","Neis",42,13285759.16,12717.478,2848.514,0.041,36803.342,1173792514,0.188,NA,NA,NA,NA
"4388","Mexico","8902-FAO",2016,"Mexican barred snapper",469.739,72.579,0.581,3.639,"FAO","Hoplopagrus guentherii","Species",33,-63187.86,34.329,2839.754,0.042,2021.158,3052018.537,0.188,NA,NA,NA,NA
"4389","Mexico","8903-FAO",2016,"Mexican four-eyed octopus",353625.698,27869.515,1.538,1.045,"FAO","Octopus maya","Species",57,51115152.18,17341.169,2777.255,0.075,574970.849,714754037.8,0.188,NA,NA,NA,NA
"4390","Mexico","8904-FAO",1989,"Milkfish",1060.781,11,0.68,0.248,"FAO","Chanos chanos","Species",25,6331.566,65.256,986.405,0.042,3900.658,1716068.443,0.188,NA,NA,NA,NA
"4391","Mexico","8905-FAO",2016,"Milkfish",85062.084,13693.9,1.352,4,"FAO","Chanos chanos","Species",25,4762321.971,2532.286,823.601,0.04,157304.626,70008648.6,0.188,NA,NA,NA,NA
"4392","Mexico","8906-FAO",2016,"Mojarras, etc. nei",2576.57,347.889,0.45,3.222,"FAO","Gerreidae","Neis",33,-332823.319,239.727,1530.914,0.042,20788.335,11726480.4,0.188,NA,NA,NA,NA
"4393","Mexico","8907-FAO",2016,"Mojarras, etc. nei",1179.218,159.218,0.45,3.222,"FAO","Gerreidae","Neis",33,-152323.162,109.716,1530.914,0.042,20788.335,5366855.235,0.188,NA,NA,NA,NA
"4394","Mexico","8908-FAO",2016,"Mullets nei",712.312,110.105,0.481,3.788,"FAO","Mugilidae","Neis",33,-100935.122,60.487,1530.914,0.041,46127.464,3058587.748,0.188,NA,NA,NA,NA
"4395","Mexico","8909-FAO",2016,"Mullets nei",14651.871,2264.796,0.481,3.788,"FAO","Mugilidae","Neis",33,-2076179.381,1244.192,1530.914,0.041,46127.464,62913450.76,0.188,NA,NA,NA,NA
"4396","Belize","891-FAO",2005,"Argentine shortfin squid",7831.191,61,1.155,0.184,"FAO","Illex argentinus","Species",57,54193.665,286.844,1145.154,0.042,16949.478,8626999.14,0.188,NA,NA,NA,NA
"4397","Mexico","8911-FAO",2016,"Northern brown shrimp",22105.665,3658.017,0.753,4,"FAO","Penaeus aztecus","Species",45,2381033.277,1214.905,3336.556,0.041,73420.945,101842743.3,0.188,NA,NA,NA,NA
"4398","Mexico","8912-FAO",2016,"Northern pink shrimp",1581.343,269.526,0.387,3.915,"FAO","Penaeus duorarum","Species",45,-500665.899,178.017,3336.556,0.044,10223.485,13965838.45,0.188,NA,NA,NA,NA
"4399","Mexico","8913-FAO",2016,"Northern red snapper",37468.322,3303.531,0.682,2.237,"FAO","Lutjanus campechanus","Species",33,354653.16,2166.086,2839.754,0.039,137382.592,212135839.3,0.188,NA,NA,NA,NA
"4400","Mexico","8914-FAO",1969,"Northern red snapper",12950.302,2100,0.831,3.863,"FAO","Lutjanus campechanus","Species",33,1593310.644,654.413,3401.099,0.042,38976.473,59059983.77,0.188,NA,NA,NA,NA
"4401","Mexico","8916-FAO",2016,"Northern white shrimp",0,0,0,3.067,"FAO","Penaeus setiferus","Species",45,-259242.025,45.271,3336.556,0.043,2622.752,3592249.214,0.188,NA,NA,NA,NA
"4402","Mexico","8917-FAO",2016,"Nurse shark",227.216,15.058,1.207,1.584,"FAO","Ginglymostoma cirratum","Species",38,5686.299,7.875,740.373,0.042,470.509,186052.621,0.188,NA,NA,NA,NA
"4403","Mexico","8919-FAO",2016,"Octopuses, etc. nei",59308.258,3528.145,1.504,0.987,"FAO","Octopodidae","Neis",57,6454251.588,2375.574,2777.255,0.06,86403.388,130799572.2,0.188,NA,NA,NA,NA
"4404","Mexico","8920-FAO",2016,"Opalescent inshore squid",967.253,55.266,1.615,0.782,"FAO","Loligo opalescens","Species",57,54888.163,43.732,1411.427,0.073,1496.977,954820.156,0.188,NA,NA,NA,NA
"4405","Mexico","8921-FAO",2016,"Pacific anchoveta",3760504.054,440182.582,1.375,1.823,"FAO","Cetengraulis mysticetus","Species",35,211089834.8,175622.561,869.746,0.064,6836316.187,2792619311,0.188,NA,NA,NA,NA
"4406","Mexico","8924-FAO",2016,"Pacific calico scallop",36315.354,5116.532,0.295,3.413,"FAO","Argopecten ventricosus","Species",55,-1786920.698,5086.561,1435.739,0.041,308036.022,116696792.7,0.188,NA,NA,NA,NA
"4407","Mexico","8927-FAO",2011,"Pacific piquitinga",5738.693,259,1.538,0.44,"FAO","Lile stolifera","Species",35,63499.056,286.994,293.252,0.077,9326.036,1015949.071,0.188,NA,NA,NA,NA
"4408","Mexico","8928-FAO",2016,"Pacific red snapper",1014.87,134.501,0.214,3.083,"FAO","Lutjanus peru","Species",33,-906249.994,203.713,2839.754,0.043,11846.639,17822718.66,0.188,NA,NA,NA,NA
"4409","Mexico","8930-FAO",2016,"Pacific thread herring",480615.797,123957.441,0.879,2.316,"FAO","Opisthonema libertate","Species",35,8865215.415,60926.682,291.45,0.111,1367721.943,158724507.5,0.188,NA,NA,NA,NA
"4410","Mexico","8931-FAO",2016,"Penaeus shrimps nei",60187.904,8433.543,0.402,3.444,"FAO","Penaeus spp","Neis",45,-12436536.55,6095.315,3336.556,0.041,44153.66,523216715.1,0.188,NA,NA,NA,NA
"4411","Mexico","8932-FAO",2016,"Penaeus shrimps nei",93908.88,13158.534,0.402,3.444,"FAO","Penaeus spp","Neis",45,-19404251.29,9510.287,3336.556,0.041,44153.66,816354985.6,0.188,NA,NA,NA,NA
"4412","Mexico","8936-FAO",2016,"Porgies, seabreams nei",9170.355,992.996,0.616,2.656,"FAO","Sparidae","Neis",33,272575.252,606.599,2939.589,0.041,7217.032,47622704.46,0.188,NA,NA,NA,NA
"4413","Mexico","8937-FAO",2016,"Rays, stingrays, mantas nei",10969.068,1115.051,0.925,2.464,"FAO","Rajiformes","Neis",38,258635.355,489.102,566.479,0.041,4899.687,7281989.547,0.188,NA,NA,NA,NA
"4414","Mexico","8938-FAO",2016,"Rays, stingrays, mantas nei",64847.683,6592.034,0.925,2.464,"FAO","Rajiformes","Neis",38,1529018.178,2891.504,566.479,0.041,4899.687,43050163.82,0.188,NA,NA,NA,NA
"4415","Mexico","8941-FAO",2016,"Requiem sharks nei",40555.165,2232.327,0.897,4,"FAO","Carcharhinidae","Neis",38,214324.213,621.853,740.373,0.014,25017.883,62381867.63,0.188,NA,NA,NA,NA
"4416","Mexico","8942-FAO",2016,"Requiem sharks nei",60349.214,3321.875,0.897,4,"FAO","Carcharhinidae","Neis",38,318930.957,925.365,740.373,0.014,25017.883,92829029.82,0.188,NA,NA,NA,NA
"4417","Mexico","8943-FAO",2004,"Round sardinella",10370.927,250,0.495,0.467,"FAO","Sardinella aurita","Species",35,35249.256,811.979,293.252,0.039,52425.869,7017357.864,0.188,NA,NA,NA,NA
"4418","Mexico","8945-FAO",2016,"Sea catfishes nei",11890.051,1551.981,0.486,3.133,"FAO","Ariidae","Neis",33,-1989582.205,1018.204,2604.929,0.042,15879.326,85330235.79,0.188,NA,NA,NA,NA
"4419","Mexico","8946-FAO",2016,"Sea catfishes nei",8206.838,1071.22,0.486,3.133,"FAO","Ariidae","Neis",33,-1373263.899,702.792,2604.929,0.042,15879.326,58897255.93,0.188,NA,NA,NA,NA
"4420","Mexico","8948-FAO",2016,"Sea cucumbers nei",11741.12,742.671,1.671,0.85,"FAO","Holothuroidea","Neis",76,1088308.348,522.697,2075.024,0.075,9432.04,16340686.43,0.188,NA,NA,NA,NA
"4421","Mexico","8949-FAO",2016,"Sea mussels nei",6448.828,965.642,0.262,3.797,"FAO","Mytilidae","Neis",54,-146303.832,969.607,253.695,0.039,46234.391,4628095.006,0.188,NA,NA,NA,NA
"4422","Mexico","8961-FAO",2016,"Snappers, jobfishes nei",6936.147,936.236,0.511,3.268,"FAO","Lutjanidae","Neis",33,-1166238.496,560.592,2839.754,0.041,9508.468,51732194.59,0.188,NA,NA,NA,NA
"4423","Mexico","8962-FAO",2016,"Snappers, jobfishes nei",17627.61,2379.361,0.511,3.268,"FAO","Lutjanidae","Neis",33,-2963892.952,1424.695,2839.754,0.041,9508.468,131472839.8,0.188,NA,NA,NA,NA
"4424","Mexico","8963-FAO",2016,"Snooks(=Robalos) nei",93123.046,6516.557,0.587,1.778,"FAO","Centropomus spp","Neis",33,-440344.881,6249.687,1530.914,0.039,87520.364,330991571.8,0.188,NA,NA,NA,NA
"4425","Mexico","8964-FAO",2016,"Snooks(=Robalos) nei",24490.748,1713.812,0.587,1.778,"FAO","Centropomus spp","Neis",33,-115807.807,1643.627,1530.914,0.039,87520.364,87048605.8,0.188,NA,NA,NA,NA
"4426","Mexico","8965-FAO",2016,"Southern stingray",24890.059,3245.592,1.315,2.118,"FAO","Dasyatis americana","Species",38,756893.478,1165.397,458.16,0.062,47335.114,10316644.39,0.188,NA,NA,NA,NA
"4427","Mexico","8966-FAO",2016,"Spotted rose snapper",644.82,62.576,0.505,2.263,"FAO","Lutjanus guttatus","Species",33,-53948.499,54.763,2839.754,0.043,3192.176,4805859.925,0.188,NA,NA,NA,NA
"4428","Mexico","8967-FAO",2016,"Spotted weakfish",19572.188,254.442,0.591,0.336,"FAO","Cynoscion nebulosus","Species",33,45114.133,1283.109,477.469,0.039,82826.54,21617766.78,0.188,NA,NA,NA,NA
"4429","Mexico","8973-FAO",2009,"Tarpon",771.095,1,0.402,0.034,"FAO","Megalops atlanticus","Species",33,1122.122,73.183,1833.536,0.038,4794.869,4030536.811,0.188,NA,NA,NA,NA
"4430","Mexico","8974-FAO",2016,"Tiger shark",91.983,9.459,1.057,2.46,"FAO","Galeocerdo cuvier","Species",38,2531.38,3.637,740.373,0.042,217.525,86040.38,0.188,NA,NA,NA,NA
"4431","Mexico","8977-FAO",1975,"Totoaba",4641.428,108,0.399,0.597,"FAO","Totoaba macdonaldi","Species",33,20896.037,453.664,2575.619,0.039,29114.342,34165416.21,0.188,NA,NA,NA,NA
"4432","Mexico","8978-FAO",2016,"Triggerfishes, durgons nei",137.258,20.916,0.602,3.661,"FAO","Balistidae","Neis",33,-8448.513,9.494,1530.914,0.042,439.531,467474.987,0.188,NA,NA,NA,NA
"4433","Mexico","8979-FAO",2016,"Triggerfishes, durgons nei",722.099,110.038,0.602,3.661,"FAO","Balistidae","Neis",33,-44446.524,49.944,1530.914,0.042,439.531,2459324.931,0.188,NA,NA,NA,NA
"4434","Mexico","8980-FAO",2016,"Tropical spiny lobsters nei",16425.342,2407.437,0.377,3.623,"FAO","Panulirus spp","Neis",43,-9764978.374,1762.181,13883.656,0.04,10350.151,524373550.7,0.188,NA,NA,NA,NA
"4435","Mexico","8981-FAO",2016,"Venus clams nei",218859.285,8995.739,1.4,0.961,"FAO","Veneridae","Neis",56,4637467.66,6689.568,810.262,0.043,86755.455,167994662.1,0.188,NA,NA,NA,NA
"4436","Mexico","8982-FAO",2016,"Venus clams nei",422859.385,17380.723,1.4,0.961,"FAO","Veneridae","Neis",56,8960080.093,12924.957,810.262,0.043,86755.455,324583530.9,0.188,NA,NA,NA,NA
"4437","Mexico","8983-FAO",2016,"Vermilion snapper",2990.781,468.589,0.532,3.71,"FAO","Rhomboplites aurorubens","Species",33,-580456.098,237.574,2839.754,0.042,14063.357,21270678.01,0.188,NA,NA,NA,NA
"4438","Mexico","8984-FAO",2016,"Weakfishes nei",15800.799,1853.064,0.553,2.878,"FAO","Cynoscion spp","Neis",33,-246549.807,1163.541,477.469,0.041,87837.146,18348732.2,0.188,NA,NA,NA,NA
"4439","Mexico","8985-FAO",2016,"Weakfishes nei",66124.725,7754.884,0.553,2.878,"FAO","Cynoscion spp","Neis",33,-1031785.715,4869.302,477.469,0.041,87837.146,76787566.67,0.188,NA,NA,NA,NA
"4440","Mexico","8986-FAO",2016,"White grunt",434.09,60.76,0.296,3.289,"FAO","Haemulon plumierii","Species",33,-138507.156,62.431,1530.914,0.043,3667.565,2983642.37,0.188,NA,NA,NA,NA
"4441","Mexico","8987-FAO",2016,"White mullet",10296.109,1783.328,0.615,4,"FAO","Mugil curema","Species",33,-739782.063,725.465,1530.914,0.043,41886.857,33899395.49,0.188,NA,NA,NA,NA
"4442","Mexico","8988-FAO",2016,"White mullet",156.007,21.53,0.265,3.21,"FAO","Mugil curema","Species",33,-57890.798,25.283,1530.914,0.043,1470.333,1192525.556,0.188,NA,NA,NA,NA
"4443","Mexico","8989-FAO",2016,"Whiteleg shrimp",1500.333,252.207,0.379,3.892,"FAO","Penaeus vannamei","Species",45,-492848.837,170.99,3336.556,0.043,9897.699,13552821.34,0.188,NA,NA,NA,NA
"4444","Mexico","8990-FAO",2016,"Yellow snapper",42551.72,111.732,0.517,0.201,"FAO","Lutjanus argentiventris","Species",33,121769.841,1073.952,2839.754,0.013,205788.187,442748111.8,0.188,NA,NA,NA,NA
"4445","Mexico","8995-FAO",2016,"Yellowleg shrimp",45153.397,7626.683,0.723,4,"FAO","Penaeus californiensis","Species",45,4108594.851,2638.8,3336.556,0.042,156235.984,215387371.4,0.188,NA,NA,NA,NA
"4446","Mexico","8996-FAO",2016,"Yellowtail snapper",21423.414,2033.132,0.832,2.327,"FAO","Ocyurus chrysurus","Species",33,1164560.769,1050.79,2839.754,0.041,64405.429,98435103.2,0.188,NA,NA,NA,NA
"4447","Algeria","90-FAO",1997,"European pilchard(=Sardine)",521075.759,49142,1.032,1.72,"FAO","Sardina pilchardus","Species",35,15803732.01,20757.762,508.768,0.041,1262167.103,287875172.1,0.188,NA,NA,NA,NA
"4448","Micronesia","9001-FAO",2016,"Indo-Pacific swamp crab",151.174,11.589,1.619,1.045,"FAO","Scylla serrata","Species",42,22364.549,6.846,2848.514,0.073,233.422,300116.504,0.188,NA,NA,NA,NA
"4449","Micronesia","9004-FAO",2016,"Octopuses, etc. nei",840.656,50.009,1.504,0.987,"FAO","Octopodidae","Neis",57,91484.785,33.672,2777.255,0.06,86403.388,1853998.189,0.188,NA,NA,NA,NA
"4450","Micronesia","9008-FAO",2016,"Tropical spiny lobsters nei",131.719,19.306,0.377,3.623,"FAO","Panulirus spp","Neis",43,-78307.766,14.131,13883.656,0.04,10350.151,4205080.599,0.188,NA,NA,NA,NA
"4451","Montenegro","9013-FAO",2016,"Bogue",549.233,31.76,1.414,1.304,"FAO","Boops boops","Species",33,45715.747,17.213,2377.498,0.044,970.816,1211609.153,0.188,NA,NA,NA,NA
"4452","Montenegro","9014-FAO",2016,"Catsharks, nursehounds nei",155.999,9.676,1.152,1.579,"FAO","Scyliorhinus spp","Neis",38,2477.27,5.32,525.684,0.039,12004.355,96719.878,0.188,NA,NA,NA,NA
"4453","Montenegro","9018-FAO",2016,"Common squids nei",436.468,37.62,1.622,1.177,"FAO","Loligo spp","Neis",57,35381.944,19.712,1411.427,0.072,367871.982,437328.072,0.188,NA,NA,NA,NA
"4454","Montenegro","9024-FAO",2016,"Flathead grey mullet",93.211,15.526,0.635,4,"FAO","Mugil cephalus","Species",33,-5480.22,6.115,1530.914,0.042,367.144,300633.947,0.188,NA,NA,NA,NA
"4455","Montenegro","9029-FAO",2016,"Picarels nei",381.099,28.399,0.914,1.816,"FAO","Spicara spp","Neis",33,14163.993,17.109,1530.914,0.041,8830.053,856483.403,0.188,NA,NA,NA,NA
"4456","Montenegro","9030-FAO",2016,"Rays, stingrays, mantas nei",193.344,19.654,0.925,2.464,"FAO","Rajiformes","Neis",38,4558.79,8.621,566.479,0.041,4899.687,128354.692,0.188,NA,NA,NA,NA
"4457","Montenegro","9031-FAO",2016,"Salema",22.607,3.99,0.681,4,"FAO","Sarpa salpa","Species",33,-1395.065,1.465,2377.498,0.044,83.004,103737.469,0.188,NA,NA,NA,NA
"4458","Montenegro","9032-FAO",2016,"Smooth-hounds nei",183.24,11.684,1.155,1.535,"FAO","Mustelus spp","Neis",38,4260.119,6.59,740.373,0.042,12960.986,156990.546,0.188,NA,NA,NA,NA
"4459","Montenegro","9033-FAO",2016,"Surmullets(=Red mullets) nei",72.139,16.637,0.625,2.181,"FAO","Mullus spp","Neis",33,-473.166,12.212,672.959,0.106,9110.885,78644.635,0.188,NA,NA,NA,NA
"4460","Morocco","9048-FAO",2016,"Black seabream",59398.866,4529.786,1.949,0.994,"FAO","Spondyliosoma cantharus","Species",33,7927458.603,2337.612,2377.498,0.077,76185.818,80658391.71,0.188,NA,NA,NA,NA
"4461","Morocco","9049-FAO",2010,"Black seabream",167.474,3,0.592,0.452,"FAO","Spondyliosoma cantharus","Species",33,3648.043,11.217,2847.467,0.04,707.548,913205.483,0.188,NA,NA,NA,NA
"4462","Morocco","9054-FAO",2016,"Bogue",30051.365,2754.432,0.969,2.26,"FAO","Boops boops","Species",33,2100112.91,1258.153,2377.498,0.041,77552.529,99403023.62,0.188,NA,NA,NA,NA
"4463","Morocco","9055-FAO",2016,"Bogue",64846.258,2682.378,1.18,1.02,"FAO","Boops boops","Species",33,3575084.344,2228.166,2377.498,0.041,137409.733,176150312.4,0.188,NA,NA,NA,NA
"4464","Morocco","9056-FAO",2016,"Canary drum(=Baardman)",22881.473,2107.658,1.344,1.744,"FAO","Umbrina canariensis","Species",33,2247658.321,899.509,1950.042,0.053,42573.885,41347901.24,0.188,NA,NA,NA,NA
"4465","Morocco","9057-FAO",2016,"Canary drum(=Baardman)",201.051,20.91,1.196,2.624,"FAO","Umbrina canariensis","Species",33,17312.079,6.662,1950.042,0.04,420.237,444862.171,0.188,NA,NA,NA,NA
"4466","Morocco","9064-FAO",2016,"Common pandora",2845.313,286.676,0.967,2.45,"FAO","Pagellus erythrinus","Species",33,206252.282,121.039,2377.498,0.041,7357.879,9391735.786,0.188,NA,NA,NA,NA
"4467","Morocco","9065-FAO",2016,"Common sole",14058.26,1865.844,0.475,3.191,"FAO","Solea solea","Species",31,-465683.15,1231.343,4540.062,0.042,74010.542,123410421.6,0.188,NA,NA,NA,NA
"4468","Morocco","9066-FAO",2016,"Common sole",367.362,43.297,0.494,2.843,"FAO","Solea solea","Species",31,4051.331,30.819,4540.062,0.041,1858.676,3102423.562,0.188,NA,NA,NA,NA
"4469","Morocco","9067-FAO",2016,"Croakers, drums nei",31077.466,3519.658,0.519,2.76,"FAO","Sciaenidae","Neis",33,-1525138.755,2454.854,1254.99,0.041,31988.715,100603796.6,0.188,NA,NA,NA,NA
"4470","Morocco","9068-FAO",2016,"Croakers, drums nei",72.684,8.232,0.519,2.76,"FAO","Sciaenidae","Neis",33,-3566.98,5.741,1254.99,0.041,31988.715,235291.205,0.188,NA,NA,NA,NA
"4471","Morocco","9071-FAO",2008,"Dogtooth grouper",24.202,3,0.709,2.934,"FAO","Epinephelus caninus","Species",33,1635.06,1.441,3357.21,0.042,85.294,127327.918,0.188,NA,NA,NA,NA
